workerid,condition,age,news,intro,state,gender,prefer,citizen,english,education,residence,political_aff,age_bin,Submission id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,U.s. political affiliation,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,batch
3644,cloze-event,44,Daily,NA,OK,Female,Donald Trump,Yes,Yes,Some college,Yes,Independent,35-44,672e5befef6ed89eaff7e7c5,APPROVED,Not Applicable,2024-11-08T18:44:05Z,2024-11-08T18:46:49Z,2024-11-08T23:30:31Z,2024-11-08T18:49:11Z,164,COHS0MZY,1256,English,Independent,44,Female,Mixed,United States,United States,United States,English,No,Full-Time,post
3346,event-spr,52,Daily,NA,NJ,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Republican,45-54,672e537ca844363e15b81dc1,APPROVED,Not Applicable,2024-11-08T18:08:02Z,2024-11-08T18:10:26Z,2024-11-08T23:36:10Z,2024-11-08T18:10:27Z,145,COHS0MZY,458,English,Republican,52,Female,White,United States,United States,United States,English,No,Part-Time,post
3564,maze-event,28,Daily,NA,NY,Male,Donald Trump,Yes,Yes,Professional degree,Yes,Democrat,25-34,672e5a6ffb2ee8de359b73ea,APPROVED,Not Applicable,2024-11-08T18:38:00Z,2024-11-08T18:42:54Z,2024-11-08T23:35:12Z,2024-11-08T18:42:55Z,295,COHS0MZY,124,English,Democrat,28,Male,White,United States,United States,United States,English,No,Full-Time,post
4439,spr-event,30,Daily,NA,TX,Female,Donald Trump,Yes,Yes,4-year college degree,Yes,Independent,25-34,672e6fbe9a511255abdce66d,APPROVED,Not Applicable,2024-11-08T20:08:37Z,2024-11-08T20:14:52Z,2024-11-08T23:37:42Z,2024-11-08T20:16:47Z,376,COHS0MZY,443,English,Independent,30,Female,White,United States,United States,United States,English,No,Full-Time,post
3641,event-spr,37,Daily,NA,CO,Female,Kamala Harris,Yes,Yes,High school graduate,Yes,Democrat,35-44,672e5bdf6e5449b8e36f6bc7,APPROVED,Not Applicable,2024-11-08T18:43:55Z,2024-11-08T18:47:59Z,2024-11-08T23:35:51Z,2024-11-08T18:49:27Z,244,COHS0MZY,3540,English,Democrat,37,Female,Black,United States,United States,United States,English,No,Full-Time,post
4118,event-cloze,49,Weekly,NA,VA,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Independent,45-54,672e6519e684c3e7d0f1be30,APPROVED,Not Applicable,2024-11-08T19:23:35Z,2024-11-08T19:25:06Z,2024-11-08T23:40:19Z,2024-11-08T19:26:47Z,92,COHS0MZY,1118,English,Independent,49,Male,White,United States,United States,United States,English,No,Part-Time,post
3626,event-spr,23,Weekly,NA,TN,Male,Donald Trump,Yes,Yes,High school graduate,Yes,Republican,18-24,672e5ba645eecc6ceb1aff5c,APPROVED,Not Applicable,2024-11-08T18:42:50Z,2024-11-08T18:45:52Z,2024-11-08T23:32:16Z,2024-11-08T18:48:51Z,182,COHS0MZY,635,English,Republican,23,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),post
4724,spr-event,60,Daily,NA,TN,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,55-64,672eaebe91be1f8f88bf759f,APPROVED,Not Applicable,2024-11-09T00:37:24Z,2024-11-09T00:39:55Z,2024-11-09T03:09:23Z,2024-11-09T00:39:56Z,152,COHS0MZY,570,English,Republican,60,Male,White,United States,United States,United States,English,No,Full-Time,post
3613,event-spr,37,Daily,NA,CT,Female,Donald Trump,Yes,Yes,High school graduate,Yes,Independent,35-44,672e5b851b62fe12349e33c4,APPROVED,Not Applicable,2024-11-08T18:42:13Z,2024-11-08T18:45:27Z,2024-11-08T23:30:29Z,2024-11-08T18:48:31Z,195,COHS0MZY,408,English,Independent,37,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
4212,spr-event,40,Daily,NA,CT,Female,Kamala Harris,Yes,Yes,2-year college degree,Yes,Independent,35-44,672e673fef75ec86aeacba1d,APPROVED,Not Applicable,2024-11-08T19:32:48Z,2024-11-08T19:35:52Z,2024-11-08T23:30:49Z,2024-11-08T19:35:53Z,185,COHS0MZY,226,English,Independent,40,Female,Black,United States,United States,United States,English,No,Full-Time,post
4195,cloze-event,58,Weekly,NA,GA,Female,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,55-64,672e66eec4682235d15429f9,APPROVED,Not Applicable,2024-11-08T19:31:03Z,2024-11-08T19:35:05Z,2024-11-08T23:37:11Z,2024-11-08T19:35:07Z,242,COHS0MZY,859,English,Republican,58,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,post
3853,event-maze,74,Daily,NA,PA,Male,Kamala Harris,Yes,Yes,Professional degree,Yes,Democrat,≥65,672e5fe0cdab7c7c0ed9ba4d,APPROVED,Not Applicable,2024-11-08T19:00:57Z,2024-11-08T19:05:48Z,2024-11-08T23:38:27Z,2024-11-08T19:05:49Z,292,COHS0MZY,7654,English,Democrat,74,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
3796,spr-event,29,Daily,NA,NE,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,25-34,672e5e56e79aafbea9bb6bae,APPROVED,Not Applicable,2024-11-08T18:54:20Z,2024-11-08T18:56:18Z,2024-11-08T23:35:19Z,2024-11-08T18:56:43Z,119,COHS0MZY,2188,"Arabic, English",Democrat,29,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,post
4698,event-spr,20,Daily,NA,FL,Male,Kamala Harris,Yes,Yes,Some college,Yes,Democrat,18-24,672ea22ed7ace188b32deee3,APPROVED,Not Applicable,2024-11-08T23:43:52Z,2024-11-08T23:45:02Z,2024-11-09T03:09:40Z,2024-11-08T23:47:22Z,71,COHS0MZY,61,English,Independent,20,Male,White,United States,United States,United States,English,Yes,Part-Time,post
3506,spr-event,49,Daily,NA,CA,Female,Kamala Harris,Yes,Yes,Some college,Yes,Democrat,45-54,672e5968ddd39d6078c4b621,APPROVED,Not Applicable,2024-11-08T18:33:17Z,2024-11-08T18:34:57Z,2024-11-08T23:35:01Z,2024-11-08T18:35:41Z,101,COHS0MZY,2459,English,Democrat,49,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,post
3687,event-spr,33,Daily,NA,MI,Female,I'd rather not say,Yes,Yes,4-year college degree,Yes,Democrat,25-34,672e5c96ee4ffe7a8edf6640,APPROVED,Not Applicable,2024-11-08T18:46:51Z,2024-11-08T18:49:08Z,2024-11-08T23:35:30Z,2024-11-08T18:49:53Z,138,COHS0MZY,2346,English,Democrat,33,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
3341,maze-event,29,Daily,NA,NA,Male,Kamala Harris,Yes,Yes,Professional degree,Yes,Democrat,25-34,672e534e434a1c99c46368ca,APPROVED,Not Applicable,2024-11-08T18:07:15Z,2024-11-08T18:09:51Z,2024-11-08T23:35:08Z,2024-11-08T18:09:52Z,157,COHS0MZY,897,"English, Spanish",Democrat,29,Male,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,post
3636,event-cloze,39,Daily,NA,OH,Male,Donald Trump,Yes,Yes,Professional degree,Yes,Republican,35-44,672e5aa44ee9d236e0d54735,APPROVED,Not Applicable,2024-11-08T18:43:25Z,2024-11-08T18:46:57Z,2024-11-08T23:33:13Z,2024-11-08T18:49:09Z,213,COHS0MZY,304,English,Republican,39,Male,White,United States,United States,United States,English,Yes,Full-Time,post
3689,maze-event,19,Daily,NA,MO,Male,Kamala Harris,Yes,Yes,High school graduate,Yes,Democrat,18-24,672e5ca3a5d8ce582ca582d1,APPROVED,Not Applicable,2024-11-08T18:47:06Z,2024-11-08T19:00:02Z,2024-11-08T23:36:28Z,2024-11-08T19:00:20Z,776,COHS0MZY,108,English,Independent,19,Male,White,United States,United States,United States,English,Yes,Part-Time,post
4495,event-maze,65,Daily,NA,OK,Female,Kamala Harris,Yes,Yes,Some college,Yes,Democrat,≥65,672e74142a75ad61f35270e8,APPROVED,Not Applicable,2024-11-08T20:27:05Z,2024-11-08T20:31:20Z,2024-11-08T23:36:56Z,2024-11-08T20:31:23Z,256,COHS0MZY,3141,English,Democrat,65,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
3282,event-cloze,41,Daily,NA,TN,Female,Kamala Harris,Yes,Yes,Professional degree,Yes,Democrat,35-44,672e4d42b59e07d7d169965d,APPROVED,Not Applicable,2024-11-08T17:41:35Z,2024-11-08T17:42:40Z,2024-11-08T23:40:01Z,2024-11-08T17:42:41Z,65,COHS0MZY,266,English,Democrat,41,Female,White,United States,United States,United States,English,Yes,Full-Time,post
4204,spr-event,46,Daily,NA,AK,Male,Donald Trump,Yes,Yes,Some college,Yes,Independent,45-54,672e672b5704c73d769e430e,APPROVED,Not Applicable,2024-11-08T19:32:02Z,2024-11-08T19:33:44Z,2024-11-08T23:40:20Z,2024-11-08T19:33:45Z,103,COHS0MZY,1638,English,Independent,46,Male,White,United States,United States,United States,English,No,Other,post
4820,event-spr,58,Daily,NA,GA,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,55-64,672f416f05a2159a0650f228,APPROVED,Not Applicable,2024-11-09T11:03:16Z,2024-11-09T11:06:34Z,2024-11-09T14:02:24Z,2024-11-09T11:06:35Z,198,COHS0MZY,8344,English,Republican,58,Male,White,United States,United States,United States,English,No,Full-Time,post
3446,event-cloze,31,Less than monthly,NA,CA,Male,Kamala Harris,Yes,Yes,Some college,Yes,Democrat,25-34,672e57b223628bbaadfb1c18,APPROVED,Not Applicable,2024-11-08T18:25:59Z,2024-11-08T18:27:16Z,2024-11-08T23:35:10Z,2024-11-08T18:27:17Z,78,COHS0MZY,500,English,Democrat,31,Male,White,United States,United States,United States,English,No,Part-Time,post
4670,maze-event,23,Daily,NA,OH,Male,Kamala Harris,Yes,Yes,Some college,Yes,Independent,18-24,672e98c0c3a04e8d90928b2b,APPROVED,Not Applicable,2024-11-08T23:03:48Z,2024-11-08T23:06:59Z,2024-11-08T23:36:40Z,2024-11-08T23:07:00Z,191,COHS0MZY,310,English,Independent,23,Male,Black,United States,United States,United States,English,No,Other,post
4499,maze-event,60,Daily,NA,AL,Non-binary,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,55-64,672e746521b811129d88333b,APPROVED,Not Applicable,2024-11-08T20:28:29Z,2024-11-08T20:31:13Z,2024-11-08T23:36:56Z,2024-11-08T20:31:20Z,165,COHS0MZY,56,English,Democrat,60,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),post
4652,spr-event,57,Daily,NA,NC,Male,Kamala Harris,Yes,Yes,Some college,Yes,Democrat,55-64,672e93d3bf97e0c8a27e1659,APPROVED,Not Applicable,2024-11-08T22:42:37Z,2024-11-08T22:46:22Z,2024-11-08T23:38:39Z,2024-11-08T22:46:23Z,225,COHS0MZY,6462,English,Democrat,57,Male,White,United States,United States,United States,English,No,Full-Time,post
3981,cloze-event,57,Daily,NA,MO,Female,Kamala Harris,Yes,Yes,Professional degree,Yes,Independent,55-64,672e624f47372a79cdd0913f,APPROVED,Not Applicable,2024-11-08T19:11:16Z,2024-11-08T19:15:35Z,2024-11-08T23:39:02Z,2024-11-08T19:17:13Z,259,COHS0MZY,1473,"English, French, Spanish",Independent,57,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,post
4608,cloze-event,67,Daily,NA,CA,Male,Kamala Harris,Yes,Yes,High school graduate,Yes,Democrat,≥65,672e886c80b5a878ea3e0fa0,APPROVED,Not Applicable,2024-11-08T21:53:53Z,2024-11-08T21:55:42Z,2024-11-08T23:38:36Z,2024-11-08T21:55:43Z,110,COHS0MZY,4208,English,Democrat,67,Male,White,New Zealand,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
4674,cloze-event,62,Daily,NA,SC,Female,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,55-64,672e99a8d009c6fb8a7b220c,APPROVED,Not Applicable,2024-11-08T23:07:30Z,2024-11-08T23:11:15Z,2024-11-08T23:37:20Z,2024-11-08T23:11:49Z,226,COHS0MZY,279,English,Republican,62,Female,Mixed,Japan,United States,United States,English,No,Full-Time,post
4225,spr-event,38,Daily,NA,VA,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Independent,35-44,672e67e457435fd706abdbdf,APPROVED,Not Applicable,2024-11-08T19:35:04Z,2024-11-08T19:36:34Z,2024-11-08T23:38:13Z,2024-11-08T19:36:47Z,90,COHS0MZY,9236,"English, Vietnamese",Independent,38,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,Full-Time,post
3268,event-spr,43,Daily,NA,FL,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,35-44,672e406801e4872a6f928c25,APPROVED,Not Applicable,2024-11-08T16:46:37Z,2024-11-08T16:49:07Z,2024-11-08T23:50:41Z,2024-11-08T16:49:59Z,151,COHS0MZY,288,English,Republican,43,Male,White,United States,United States,United States,English,Yes,Full-Time,post
4770,event-maze,61,Daily,NA,TX,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,55-64,672ed23814acbbb40ad2be68,APPROVED,Not Applicable,2024-11-09T03:08:51Z,2024-11-09T03:12:55Z,2024-11-09T14:02:21Z,2024-11-09T03:12:56Z,244,COHS0MZY,1124,English,Republican,61,Male,White,United States,United States,United States,English,No,Full-Time,post
4488,cloze-event,69,Daily,NA,TN,Female,Kamala Harris,Yes,Yes,2-year college degree,Yes,Democrat,≥65,672e736600907e405b22fc3c,APPROVED,Not Applicable,2024-11-08T20:24:28Z,2024-11-08T20:28:25Z,2024-11-08T23:36:55Z,2024-11-08T20:29:56Z,238,COHS0MZY,121,English,Democrat,69,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
4918,spr-event,68,Daily,NA,CA,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,≥65,6730e8d5cf6277577c65ffe3,APPROVED,Not Applicable,2024-11-10T17:09:47Z,2024-11-10T17:11:54Z,2024-11-11T15:55:29Z,2024-11-10T17:12:50Z,127,COHS0MZY,4023,English,Republican,68,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
4033,spr-event,67,Daily,NA,CO,Male,Donald Trump,Yes,Yes,Some college,Yes,Republican,≥65,672e6384d9c786861e508544,APPROVED,Not Applicable,2024-11-08T19:16:29Z,2024-11-08T19:18:42Z,2024-11-08T23:32:01Z,2024-11-08T20:19:12Z,133,COHS0MZY,1195,English,Independent,67,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),post
4052,spr-event,44,Daily,NA,CO,Male,Kamala Harris,Yes,Yes,2-year college degree,Yes,Democrat,35-44,672e63d84ecfc4fefee3cbef,APPROVED,Not Applicable,2024-11-08T19:17:49Z,2024-11-08T19:19:06Z,2024-11-08T23:35:43Z,2024-11-08T19:19:07Z,77,COHS0MZY,1570,English,Democrat,44,Male,White,United States,United States,United States,English,No,Full-Time,post
3454,cloze-event,37,Daily,NA,NA,Male,I'd rather not say,Yes,Yes,High school graduate,Yes,Independent,35-44,672e57f20e6b5598f77b1fff,APPROVED,Not Applicable,2024-11-08T18:27:05Z,2024-11-08T18:31:08Z,2024-11-08T23:37:49Z,2024-11-08T18:31:09Z,243,COHS0MZY,264,English,Independent,37,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),post
4127,maze-event,48,Daily,NA,NJ,Female,Kamala Harris,Yes,Yes,High school graduate,Yes,Democrat,45-54,672e656dcfa19b92aed49f43,APPROVED,Not Applicable,2024-11-08T19:24:37Z,2024-11-08T19:29:08Z,2024-11-08T23:40:52Z,2024-11-08T19:29:14Z,272,COHS0MZY,557,English,Independent,48,Female,Asian,Thailand,United States,United States,English,No,Unemployed (and job seeking),post
3320,spr-event,29,Daily,NA,NC,Rather not say,Kamala Harris,Yes,Yes,2-year college degree,Yes,Democrat,25-34,672e5241bbe2eb398b204c40,APPROVED,Not Applicable,2024-11-08T18:02:45Z,2024-11-08T18:04:28Z,2024-11-08T23:35:08Z,2024-11-08T18:05:07Z,103,COHS0MZY,1170,English,Democrat,29,Male,Asian,United States,United States,United States,English,No,Part-Time,post
3326,event-spr,44,Daily,NA,CA,Male,Kamala Harris,Yes,Yes,Professional degree,Yes,Democrat,35-44,672e528800907e405b22f493,APPROVED,Not Applicable,2024-11-08T18:03:57Z,2024-11-08T18:06:19Z,2024-11-08T23:35:31Z,2024-11-08T18:06:30Z,142,COHS0MZY,444,English,Democrat,44,Male,White,United States,United States,United States,English,No,Other,post
4411,event-spr,63,Weekly,NA,TN,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,55-64,672e6e2e2025b01ee6524a16,APPROVED,Not Applicable,2024-11-08T20:01:55Z,2024-11-08T20:04:05Z,2024-11-08T23:38:50Z,2024-11-08T20:06:47Z,130,COHS0MZY,9010,English,Republican,63,Male,White,United States,United States,United States,English,No,Full-Time,post
4819,event-spr,40,Daily,NA,other,Female,Donald Trump,Yes,Yes,Doctorate,Yes,Republican,35-44,672f411a11fbe9f3b4a820a9,APPROVED,Not Applicable,2024-11-09T11:02:03Z,2024-11-09T11:12:26Z,2024-11-09T14:02:29Z,2024-11-09T11:12:28Z,624,COHS0MZY,0,English,Republican,64,Female,White,United States,United States,United States,English,No,Part-Time,post
3822,maze-event,36,Daily,NA,NH,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,35-44,672e5f0adb039a1dd44f5fa5,APPROVED,Not Applicable,2024-11-08T18:57:18Z,2024-11-08T18:59:45Z,2024-11-08T23:30:33Z,2024-11-08T18:59:46Z,147,COHS0MZY,940,English,Independent,36,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
4040,cloze-event,45,Daily,NA,NJ,Female,Kamala Harris,Yes,Yes,2-year college degree,Yes,Independent,45-54,672e63941151477177560213,APPROVED,Not Applicable,2024-11-08T19:16:42Z,2024-11-08T19:19:41Z,2024-11-08T23:40:47Z,2024-11-08T19:19:42Z,179,COHS0MZY,720,"Spanish, English",Independent,45,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,post
3921,spr-event,50,Daily,NA,SC,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Independent,45-54,672e6133df6618f2f47e69eb,APPROVED,Not Applicable,2024-11-08T19:06:31Z,2024-11-08T19:09:06Z,2024-11-08T23:40:15Z,2024-11-08T19:09:26Z,155,COHS0MZY,714,English,Independent,50,Male,White,United States,United States,United States,English,Yes,Other,post
3533,event-maze,33,Monthly,NA,MI,Female,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,25-34,672e59feef75ec86aeacb704,APPROVED,Not Applicable,2024-11-08T18:35:50Z,2024-11-08T18:39:42Z,2024-11-08T23:32:45Z,2024-11-08T18:39:43Z,232,COHS0MZY,683,English,Republican,33,Female,White,United States,United States,United States,English,Yes,Part-Time,post
4630,spr-event,65,Daily,NA,CA,Male,Kamala Harris,Yes,Yes,Some college,Yes,Democrat,≥65,672e8c74ea22ad9090527213,APPROVED,Not Applicable,2024-11-08T22:11:07Z,2024-11-08T22:13:21Z,2024-11-08T23:38:38Z,2024-11-08T22:19:39Z,135,COHS0MZY,3167,English,Democrat,65,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
3901,event-cloze,30,Weekly,NA,FL,Female,Donald Trump,Yes,Yes,Professional degree,Yes,Independent,25-34,672e5f8f883d7f10d383d5cd,APPROVED,Not Applicable,2024-11-08T18:59:43Z,2024-11-08T19:07:53Z,2024-11-08T23:37:28Z,2024-11-08T19:07:54Z,491,COHS0MZY,368,English,Independent,30,Female,Black,United States,United States,United States,English,No,Part-Time,post
3977,event-spr,42,Daily,NA,MD,Female,Donald Trump,Yes,Yes,2-year college degree,Yes,Republican,35-44,672e625669fbe6b8cb627c33,APPROVED,Not Applicable,2024-11-08T19:11:31Z,2024-11-08T19:15:34Z,2024-11-08T23:33:49Z,2024-11-08T19:17:14Z,243,COHS0MZY,753,English,Republican,42,Female,White,United States,United States,United States,English,No,Part-Time,post
3535,event-maze,27,Daily,NA,HI,Female,Donald Trump,Yes,Yes,4-year college degree,Yes,Independent,25-34,672e59df945824dd3bd2c255,APPROVED,Not Applicable,2024-11-08T18:35:19Z,2024-11-08T18:38:53Z,2024-11-08T23:37:25Z,2024-11-08T18:38:54Z,215,COHS0MZY,1816,English,Independent,27,Female,Asian,United States,United States,United States,English,No,Part-Time,post
3925,maze-event,26,Daily,NA,UT,Female,Donald Trump,Yes,Yes,High school graduate,Yes,Republican,25-34,672e614615a83498470bf048,APPROVED,Not Applicable,2024-11-08T19:06:51Z,2024-11-08T19:09:59Z,2024-11-08T23:32:54Z,2024-11-08T19:10:00Z,188,COHS0MZY,1324,English,Republican,26,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
3630,maze-event,44,Daily,NA,VA,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,35-44,672e59fe8b8deba48fdd7434,APPROVED,Not Applicable,2024-11-08T18:41:56Z,2024-11-08T18:51:41Z,2024-11-08T23:38:17Z,2024-11-08T18:51:42Z,586,COHS0MZY,493,English,Independent,44,Female,Black,United States,United States,United States,English,Yes,Full-Time,post
3936,maze-event,44,Daily,NA,LA,Female,I'd rather not say,Yes,Yes,Professional degree,Yes,Republican,35-44,672e617ea7886fc94883d940,APPROVED,Not Applicable,2024-11-08T19:07:58Z,2024-11-08T19:11:22Z,2024-11-08T23:33:48Z,2024-11-08T19:11:40Z,205,COHS0MZY,758,English,Republican,44,Female,White,United States,United States,United States,English,No,Full-Time,post
3382,cloze-event,27,Daily,NA,NJ,Non-binary,Kamala Harris,Yes,Yes,Some college,Yes,Democrat,25-34,672e551efac7a5ff15a58283,APPROVED,Not Applicable,2024-11-08T18:14:59Z,2024-11-08T18:16:29Z,2024-11-08T23:35:09Z,2024-11-08T18:16:40Z,91,COHS0MZY,1586,English,Democrat,27,Male,Asian,United States,United States,United States,English,Yes,Unemployed (and job seeking),post
4481,cloze-event,21,Weekly,NA,NY,Male,NA,Yes,Yes,4-year college degree,Yes,Independent,18-24,672e72f17338bdd15137f15c,APPROVED,Not Applicable,2024-11-08T20:22:30Z,2024-11-08T20:23:53Z,2024-11-08T23:36:34Z,2024-11-08T20:23:54Z,84,COHS0MZY,230,"Chinese, English, Japanese, Spanish",Independent,21,Male,Asian,China,United States,United States,Mandarin,No,Full-Time,post
4301,cloze-event,64,Daily,NA,ID,Male,Donald Trump,Yes,Yes,Some college,Yes,Republican,55-64,672e6a22a46cae2007360a58,APPROVED,Not Applicable,2024-11-08T19:44:59Z,2024-11-08T19:46:48Z,2024-11-08T23:38:50Z,2024-11-08T19:46:49Z,110,COHS0MZY,7565,English,Republican,64,Male,White,United States,United States,United States,English,No,Full-Time,post
3488,spr-event,20,Daily,NA,CA,Female,Kamala Harris,Yes,Yes,High school graduate,Yes,Democrat,18-24,672e58e205d12e67e7ef38a5,APPROVED,Not Applicable,2024-11-08T18:31:03Z,2024-11-08T18:32:58Z,2024-11-08T23:36:41Z,2024-11-08T18:33:38Z,115,COHS0MZY,161,"English, Spanish",Independent,20,Female,White,United States,United States,United States,Spanish,Yes,Other,post
3681,cloze-event,30,Daily,NA,IL,Male,Kamala Harris,Yes,Yes,2-year college degree,Yes,Democrat,25-34,672e5c6f17f4c8f82f158856,APPROVED,Not Applicable,2024-11-08T18:46:37Z,2024-11-08T18:48:52Z,2024-11-08T23:35:16Z,2024-11-08T18:49:45Z,136,COHS0MZY,8057,English,Democrat,30,Male,Asian,United States,United States,United States,English,No,Part-Time,post
3598,cloze-event,43,Daily,NA,GA,Male,Donald Trump,Yes,Yes,Professional degree,Yes,Democrat,35-44,672e5b0e24a8f1fef88d8462,APPROVED,Not Applicable,2024-11-08T18:41:04Z,2024-11-08T18:51:19Z,2024-11-08T23:35:34Z,2024-11-08T18:51:26Z,616,COHS0MZY,1024,English,Democrat,42,Male,Black,United States,United States,United States,English,No,Part-Time,post
4133,spr-event,43,Daily,NA,CA,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,35-44,672e6599b959aaa3c5bf8891,APPROVED,Not Applicable,2024-11-08T19:25:20Z,2024-11-08T19:29:31Z,2024-11-08T23:38:09Z,2024-11-08T19:29:33Z,252,COHS0MZY,252,English,Independent,43,Male,White,United States,United States,United States,English,No,Full-Time,post
4134,spr-event,50,NA,NA,NY,Male,Kamala Harris,Yes,Yes,Some college,Yes,Democrat,45-54,672e65a8957dbdfce8552660,APPROVED,Not Applicable,2024-11-08T19:25:34Z,2024-11-08T19:27:15Z,2024-11-08T23:34:55Z,2024-11-08T19:28:03Z,101,COHS0MZY,7883,English,Democrat,51,Male,White,United States,United States,United States,English,No,Full-Time,post
4417,maze-event,55,Daily,NA,AR,Female,Donald Trump,Yes,Yes,High school graduate,Yes,Independent,55-64,672e6e5efc48ec38dcd6f310,APPROVED,Not Applicable,2024-11-08T20:02:45Z,2024-11-08T20:05:34Z,2024-11-08T23:39:11Z,2024-11-08T20:07:09Z,169,COHS0MZY,1656,English,Independent,55,Female,White,United States,United States,United States,English,No,Other,post
4443,spr-event,59,Daily,NA,KY,Female,Kamala Harris,Yes,Yes,Some college,Yes,Democrat,55-64,672e6f67d9a4a87af6542856,APPROVED,Not Applicable,2024-11-08T20:09:23Z,2024-11-08T20:12:14Z,2024-11-08T23:39:53Z,2024-11-08T20:12:15Z,171,NOCODE,591,English,Democrat,59,Female,White,United States,United States,United States,English,No,Part-Time,post
3974,cloze-event,48,Daily,NA,MA,Male,Donald Trump,Yes,Yes,Some college,Yes,Republican,45-54,672e625770b3ac0bd2802aa1,APPROVED,Not Applicable,2024-11-08T19:11:24Z,2024-11-08T19:13:31Z,2024-11-08T23:36:00Z,2024-11-08T19:14:50Z,128,COHS0MZY,108,English,Republican,48,Male,White,United States,United States,United States,English,No,Full-Time,post
4007,cloze-event,23,Daily,NA,MA,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,18-24,672e62e847e736104d42e9b6,APPROVED,Not Applicable,2024-11-08T19:13:49Z,2024-11-08T19:15:03Z,2024-11-08T23:36:44Z,2024-11-08T19:16:53Z,74,COHS0MZY,171,English,Independent,23,Female,White,United States,United States,United States,English,Yes,Full-Time,post
4448,maze-event,45,Weekly,NA,NJ,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,45-54,672e702298ec668f412deb7c,APPROVED,Not Applicable,2024-11-08T20:10:22Z,2024-11-08T20:12:51Z,2024-11-08T23:36:10Z,2024-11-08T20:12:52Z,150,COHS0MZY,43,English,Republican,45,Male,Asian,Korea,United States,United States,English,No,Full-Time,post
4230,spr-event,46,Weekly,NA,TX,Female,Kamala Harris,Yes,Yes,2-year college degree,Yes,Independent,45-54,672e676a7f5430c74f57e19e,APPROVED,Not Applicable,2024-11-08T19:36:16Z,2024-11-08T19:39:26Z,2024-11-08T23:40:54Z,2024-11-08T19:40:39Z,190,COHS0MZY,343,English,Independent,46,Female,Black,United States,United States,United States,English,No,Other,post
4279,maze-event,56,Daily,NA,VA,Female,Kamala Harris,Yes,Yes,2-year college degree,Yes,Democrat,55-64,672e697cffe4975692360a02,APPROVED,Not Applicable,2024-11-08T19:41:53Z,2024-11-08T19:45:41Z,2024-11-08T23:39:46Z,2024-11-08T19:45:42Z,228,COHS0MZY,4233,English,Democrat,56,Female,White,United States,United States,United States,English,No,Full-Time,post
