workerid,condition,response,candidate,probability,batch
1862,cloze-event,50,trump,0.49504950495049505,pre
1862,cloze-event,1,other,0.009900990099009901,pre
2234,spr-event,49,harris,0.5,pre
2234,spr-event,49,trump,0.5,pre
2234,spr-event,0,other,0,pre
1787,cloze-event,50,trump,0.49504950495049505,pre
1787,cloze-event,51,harris,0.504950495049505,pre
1787,cloze-event,0,other,0,pre
1512,spr-event,77,harris,0.5789473684210527,pre
1512,spr-event,50,trump,0.37593984962406013,pre
1512,spr-event,6,other,0.045112781954887216,pre
2334,event-cloze,82,harris,0.7387387387387387,pre
2334,event-cloze,28,trump,0.25225225225225223,pre
2334,event-cloze,1,other,0.009009009009009009,pre
1954,event-maze,3,harris,0.02702702702702703,pre
1954,event-maze,100,trump,0.9009009009009009,pre
1954,event-maze,8,other,0.07207207207207207,pre
1786,event-spr,64,trump,0.6213592233009708,pre
1786,event-spr,39,harris,0.3786407766990291,pre
1786,event-spr,0,other,0,pre
2808,spr-event,74,harris,0.4900662251655629,pre
2808,spr-event,57,trump,0.37748344370860926,pre
2808,spr-event,20,other,0.13245033112582782,pre
1706,maze-event,63,harris,0.5575221238938053,pre
1706,maze-event,47,trump,0.415929203539823,pre
1706,maze-event,3,other,0.02654867256637168,pre
2735,spr-event,0,harris,0,pre
2735,spr-event,100,trump,1,pre
2735,spr-event,0,other,0,pre
2534,cloze-event,100,trump,1,pre
2534,cloze-event,0,harris,0,pre
2534,cloze-event,0,other,0,pre
2151,spr-event,60,trump,0.6060606060606061,pre
2151,spr-event,39,harris,0.3939393939393939,pre
2151,spr-event,0,other,0,pre
1777,event-maze,74,trump,0.7551020408163265,pre
1777,event-maze,24,harris,0.24489795918367346,pre
1777,event-maze,0,other,0,pre
2822,cloze-event,47,trump,0.47474747474747475,pre
2822,cloze-event,52,harris,0.5252525252525253,pre
2822,cloze-event,0,other,0,pre
1836,event-cloze,48,trump,0.48484848484848486,pre
1836,event-cloze,51,harris,0.5151515151515151,pre
1836,event-cloze,0,other,0,pre
1844,event-spr,75,harris,0.7575757575757576,pre
1844,event-spr,24,trump,0.24242424242424243,pre
1844,event-spr,0,other,0,pre
1944,cloze-event,24,harris,0.24242424242424243,pre
1944,cloze-event,75,trump,0.7575757575757576,pre
1944,cloze-event,0,other,0,pre
2696,cloze-event,51,trump,0.5,pre
2696,cloze-event,51,harris,0.5,pre
2696,cloze-event,0,other,0,pre
1445,maze-event,52,trump,0.5416666666666666,pre
1445,maze-event,44,harris,0.4583333333333333,pre
1445,maze-event,0,other,0,pre
2533,cloze-event,47,trump,0.46078431372549017,pre
2533,cloze-event,55,harris,0.5392156862745098,pre
2533,cloze-event,0,other,0,pre
2786,event-cloze,48,harris,0.4948453608247423,pre
2786,event-cloze,49,trump,0.5051546391752577,pre
2786,event-cloze,0,other,0,pre
1929,cloze-event,39,harris,0.31451612903225806,pre
1929,cloze-event,76,trump,0.6129032258064516,pre
1929,cloze-event,9,other,0.07258064516129033,pre
2208,spr-event,58,harris,0.5523809523809524,pre
2208,spr-event,47,trump,0.44761904761904764,pre
2208,spr-event,0,other,0,pre
2372,cloze-event,49,trump,0.5,pre
2372,cloze-event,49,harris,0.5,pre
2372,cloze-event,0,other,0,pre
2412,cloze-event,51,harris,0.53125,pre
2412,cloze-event,45,trump,0.46875,pre
2412,cloze-event,0,other,0,pre
1584,event-cloze,52,harris,0.52,pre
1584,event-cloze,46,trump,0.46,pre
1584,event-cloze,2,other,0.02,pre
2261,event-spr,24,harris,0.24489795918367346,pre
2261,event-spr,74,trump,0.7551020408163265,pre
2261,event-spr,0,other,0,pre
1858,maze-event,100,trump,0.9803921568627451,pre
1858,maze-event,2,harris,0.0196078431372549,pre
1858,maze-event,0,other,0,pre
1399,spr-event,45,harris,0.46875,pre
1399,spr-event,51,trump,0.53125,pre
1399,spr-event,0,other,0,pre
1539,event-cloze,75,harris,0.75,pre
1539,event-cloze,25,trump,0.25,pre
1539,event-cloze,0,other,0,pre
1750,spr-event,43,harris,0.4056603773584906,pre
1750,spr-event,63,trump,0.5943396226415094,pre
1750,spr-event,0,other,0,pre
1707,cloze-event,48,trump,0.4948453608247423,pre
1707,cloze-event,49,harris,0.5051546391752577,pre
1707,cloze-event,0,other,0,pre
1490,maze-event,0,trump,0,pre
1490,maze-event,100,harris,1,pre
1490,maze-event,0,other,0,pre
2577,event-cloze,41,harris,0.41,pre
2577,event-cloze,58,trump,0.58,pre
2577,event-cloze,1,other,0.01,pre
2781,spr-event,45,trump,0.44554455445544555,pre
2781,spr-event,56,harris,0.5544554455445545,pre
2781,spr-event,0,other,0,pre
2199,spr-event,70,trump,0.6086956521739131,pre
2199,spr-event,42,harris,0.3652173913043478,pre
2199,spr-event,3,other,0.02608695652173913,pre
2931,spr-event,0,trump,0,pre
2931,spr-event,100,harris,1,pre
2931,spr-event,0,other,0,pre
1631,maze-event,37,trump,0.3490566037735849,pre
1631,maze-event,68,harris,0.6415094339622641,pre
1631,maze-event,1,other,0.009433962264150943,pre
2398,spr-event,54,trump,0.5567010309278351,pre
2398,spr-event,43,harris,0.44329896907216493,pre
2398,spr-event,0,other,0,pre
1674,event-maze,0,harris,0,pre
1674,event-maze,100,trump,1,pre
1674,event-maze,0,other,0,pre
2393,event-cloze,63,harris,0.6237623762376238,pre
2393,event-cloze,38,trump,0.37623762376237624,pre
2393,event-cloze,0,other,0,pre
1807,spr-event,48,trump,0.48,pre
1807,spr-event,52,harris,0.52,pre
1807,spr-event,0,other,0,pre
1520,maze-event,74,trump,0.7474747474747475,pre
1520,maze-event,25,harris,0.25252525252525254,pre
1520,maze-event,0,other,0,pre
1552,spr-event,77,harris,0.7475728155339806,pre
1552,spr-event,26,trump,0.2524271844660194,pre
1552,spr-event,0,other,0,pre
1847,maze-event,24,trump,0.24242424242424243,pre
1847,maze-event,75,harris,0.7575757575757576,pre
1847,maze-event,0,other,0,pre
2198,event-maze,50,trump,0.3875968992248062,pre
2198,event-maze,72,harris,0.5581395348837209,pre
2198,event-maze,7,other,0.05426356589147287,pre
1863,maze-event,49,harris,0.5,pre
1863,maze-event,49,trump,0.5,pre
1863,maze-event,0,other,0,pre
1722,spr-event,9,trump,0.09,pre
1722,spr-event,91,harris,0.91,pre
1722,spr-event,0,other,0,pre
2159,maze-event,24,trump,0.24242424242424243,pre
2159,maze-event,75,harris,0.7575757575757576,pre
2159,maze-event,0,other,0,pre
2205,cloze-event,100,trump,1,pre
2205,cloze-event,0,harris,0,pre
2205,cloze-event,0,other,0,pre
2819,maze-event,49,trump,0.5,pre
2819,maze-event,49,harris,0.5,pre
2819,maze-event,0,other,0,pre
2812,event-cloze,0,harris,0,pre
2812,event-cloze,100,trump,1,pre
2812,event-cloze,0,other,0,pre
1734,spr-event,55,harris,0.5789473684210527,pre
1734,spr-event,40,trump,0.42105263157894735,pre
1734,spr-event,0,other,0,pre
2902,spr-event,100,harris,1,pre
2902,spr-event,0,trump,0,pre
2902,spr-event,0,other,0,pre
2574,maze-event,0,harris,0,pre
2574,maze-event,100,trump,1,pre
2574,maze-event,0,other,0,pre
2320,event-spr,37,trump,0.37373737373737376,pre
2320,event-spr,62,harris,0.6262626262626263,pre
2320,event-spr,0,other,0,pre
2972,maze-event,100,trump,1,pre
2972,maze-event,0,harris,0,pre
2972,maze-event,0,other,0,pre
1740,cloze-event,50,trump,0.5,pre
1740,cloze-event,50,harris,0.5,pre
1740,cloze-event,0,other,0,pre
1551,cloze-event,51,harris,0.5204081632653061,pre
1551,cloze-event,47,trump,0.47959183673469385,pre
1551,cloze-event,0,other,0,pre
2709,maze-event,62,harris,0.3712574850299401,pre
2709,maze-event,71,trump,0.4251497005988024,pre
2709,maze-event,34,other,0.20359281437125748,pre
2600,maze-event,55,trump,0.5188679245283019,pre
2600,maze-event,50,harris,0.4716981132075472,pre
2600,maze-event,1,other,0.009433962264150943,pre
1389,spr-event,42,trump,0.3620689655172414,pre
1389,spr-event,61,harris,0.5258620689655172,pre
1389,spr-event,13,other,0.11206896551724138,pre
2027,event-spr,48,trump,0.48484848484848486,pre
2027,event-spr,51,harris,0.5151515151515151,pre
2027,event-spr,0,other,0,pre
2846,event-spr,3,harris,0.0297029702970297,pre
2846,event-spr,98,trump,0.9702970297029703,pre
2846,event-spr,0,other,0,pre
1413,spr-event,77,harris,0.7549019607843137,pre
1413,spr-event,25,trump,0.24509803921568626,pre
1413,spr-event,0,other,0,pre
2006,cloze-event,23,trump,0.23,pre
2006,cloze-event,77,harris,0.77,pre
2006,cloze-event,0,other,0,pre
2457,event-cloze,37,harris,0.36633663366336633,pre
2457,event-cloze,64,trump,0.6336633663366337,pre
2457,event-cloze,0,other,0,pre
2509,cloze-event,44,trump,0.4631578947368421,pre
2509,cloze-event,51,harris,0.5368421052631579,pre
2509,cloze-event,0,other,0,pre
2007,cloze-event,64,trump,0.6808510638297872,pre
2007,cloze-event,30,harris,0.3191489361702128,pre
2007,cloze-event,0,other,0,pre
2132,event-maze,67,trump,0.6203703703703703,pre
2132,event-maze,41,harris,0.37962962962962965,pre
2132,event-maze,0,other,0,pre
2722,maze-event,100,harris,1,pre
2722,maze-event,0,trump,0,pre
2722,maze-event,0,other,0,pre
2973,spr-event,43,harris,0.4215686274509804,pre
2973,spr-event,59,trump,0.5784313725490197,pre
2973,spr-event,0,other,0,pre
2312,cloze-event,0,harris,0,pre
2312,cloze-event,100,trump,1,pre
2312,cloze-event,0,other,0,pre
1831,spr-event,79,trump,0.797979797979798,pre
1831,spr-event,20,harris,0.20202020202020202,pre
1831,spr-event,0,other,0,pre
2766,cloze-event,46,trump,0.4742268041237113,pre
2766,cloze-event,51,harris,0.5257731958762887,pre
2766,cloze-event,0,other,0,pre
2161,event-maze,88,trump,0.5365853658536586,pre
2161,event-maze,61,harris,0.3719512195121951,pre
2161,event-maze,15,other,0.09146341463414634,pre
1837,cloze-event,75,harris,0.7653061224489796,pre
1837,cloze-event,23,trump,0.23469387755102042,pre
1837,cloze-event,0,other,0,pre
1909,spr-event,77,harris,0.5422535211267606,pre
1909,spr-event,49,trump,0.34507042253521125,pre
1909,spr-event,16,other,0.11267605633802817,pre
1400,event-cloze,86,trump,0.7610619469026548,pre
1400,event-cloze,27,harris,0.23893805309734514,pre
1400,event-cloze,0,other,0,pre
2612,maze-event,100,harris,1,pre
2612,maze-event,0,trump,0,pre
2612,maze-event,0,other,0,pre
2311,spr-event,75,trump,0.75,pre
2311,spr-event,25,harris,0.25,pre
2311,spr-event,0,other,0,pre
2976,spr-event,90,trump,0.8823529411764706,pre
2976,spr-event,11,harris,0.10784313725490197,pre
2976,spr-event,1,other,0.00980392156862745,pre
1691,cloze-event,59,harris,0.5959595959595959,pre
1691,cloze-event,40,trump,0.40404040404040403,pre
1691,cloze-event,0,other,0,pre
1633,maze-event,50,harris,0.3968253968253968,pre
1633,maze-event,76,trump,0.6031746031746031,pre
1633,maze-event,0,other,0,pre
2762,spr-event,100,harris,0.9803921568627451,pre
2762,spr-event,1,trump,0.00980392156862745,pre
2762,spr-event,1,other,0.00980392156862745,pre
1446,cloze-event,53,harris,0.5196078431372549,pre
1446,cloze-event,49,trump,0.4803921568627451,pre
1446,cloze-event,0,other,0,pre
1666,cloze-event,46,harris,0.46,pre
1666,cloze-event,53,trump,0.53,pre
1666,cloze-event,1,other,0.01,pre
1784,event-maze,42,trump,0.4158415841584158,pre
1784,event-maze,59,harris,0.5841584158415841,pre
1784,event-maze,0,other,0,pre
1607,maze-event,65,harris,0.625,pre
1607,maze-event,39,trump,0.375,pre
1607,maze-event,0,other,0,pre
1866,cloze-event,59,harris,0.6210526315789474,pre
1866,cloze-event,36,trump,0.37894736842105264,pre
1866,cloze-event,0,other,0,pre
1647,spr-event,50,trump,0.5050505050505051,pre
1647,spr-event,49,harris,0.494949494949495,pre
1647,spr-event,0,other,0,pre
2122,cloze-event,41,harris,0.40594059405940597,pre
2122,cloze-event,60,trump,0.594059405940594,pre
2122,cloze-event,0,other,0,pre
2201,spr-event,89,trump,0.8240740740740741,pre
2201,spr-event,19,harris,0.17592592592592593,pre
2201,spr-event,0,other,0,pre
1953,event-cloze,24,harris,0.23300970873786409,pre
1953,event-cloze,75,trump,0.7281553398058253,pre
1953,event-cloze,4,other,0.038834951456310676,pre
1818,maze-event,48,trump,0.48,pre
1818,maze-event,52,harris,0.52,pre
1818,maze-event,0,other,0,pre
1486,spr-event,37,trump,0.37,pre
1486,spr-event,63,harris,0.63,pre
1486,spr-event,0,other,0,pre
1718,cloze-event,37,harris,0.3627450980392157,pre
1718,cloze-event,65,trump,0.6372549019607843,pre
1718,cloze-event,0,other,0,pre
2642,cloze-event,77,trump,0.5310344827586206,pre
2642,cloze-event,68,harris,0.4689655172413793,pre
2642,cloze-event,0,other,0,pre
2849,cloze-event,87,trump,0.7631578947368421,pre
2849,cloze-event,27,harris,0.23684210526315788,pre
2849,cloze-event,0,other,0,pre
2840,cloze-event,49,harris,0.494949494949495,pre
2840,cloze-event,50,trump,0.5050505050505051,pre
2840,cloze-event,0,other,0,pre
1813,spr-event,42,harris,0.4375,pre
1813,spr-event,54,trump,0.5625,pre
1813,spr-event,0,other,0,pre
2827,maze-event,45,harris,0.46875,pre
2827,maze-event,51,trump,0.53125,pre
2827,maze-event,0,other,0,pre
1391,event-maze,44,trump,0.44,pre
1391,event-maze,55,harris,0.55,pre
1391,event-maze,1,other,0.01,pre
1628,event-spr,99,harris,0.99,pre
1628,event-spr,1,trump,0.01,pre
1628,event-spr,0,other,0,pre
1421,cloze-event,44,harris,0.43137254901960786,pre
1421,cloze-event,57,trump,0.5588235294117647,pre
1421,cloze-event,1,other,0.00980392156862745,pre
2332,event-cloze,43,harris,0.43,pre
2332,event-cloze,57,trump,0.57,pre
2332,event-cloze,0,other,0,pre
1992,spr-event,49,harris,0.494949494949495,pre
1992,spr-event,50,trump,0.5050505050505051,pre
1992,spr-event,0,other,0,pre
1989,spr-event,24,trump,0.20168067226890757,pre
1989,spr-event,95,harris,0.7983193277310925,pre
1989,spr-event,0,other,0,pre
2042,spr-event,50,harris,0.5102040816326531,pre
2042,spr-event,48,trump,0.4897959183673469,pre
2042,spr-event,0,other,0,pre
1897,event-maze,50,harris,0.5,pre
1897,event-maze,50,trump,0.5,pre
1897,event-maze,0,other,0,pre
2692,maze-event,58,trump,0.5087719298245614,pre
2692,maze-event,51,harris,0.4473684210526316,pre
2692,maze-event,5,other,0.043859649122807015,pre
2597,event-maze,88,harris,0.6376811594202898,pre
2597,event-maze,50,trump,0.36231884057971014,pre
2597,event-maze,0,other,0,pre
2424,event-maze,1,trump,0.009900990099009901,pre
2424,event-maze,100,harris,0.9900990099009901,pre
2424,event-maze,0,other,0,pre
2867,event-spr,38,trump,0.3247863247863248,pre
2867,event-spr,79,harris,0.6752136752136753,pre
2867,event-spr,0,other,0,pre
2370,event-maze,74,harris,0.7708333333333334,pre
2370,event-maze,22,trump,0.22916666666666666,pre
2370,event-maze,0,other,0,pre
2979,event-spr,99,trump,0.9801980198019802,pre
2979,event-spr,1,harris,0.009900990099009901,pre
2979,event-spr,1,other,0.009900990099009901,pre
1879,spr-event,58,harris,0.6041666666666666,pre
1879,spr-event,38,trump,0.3958333333333333,pre
1879,spr-event,0,other,0,pre
2754,spr-event,21,harris,0.15789473684210525,pre
2754,spr-event,84,trump,0.631578947368421,pre
2754,spr-event,28,other,0.21052631578947367,pre
2438,cloze-event,57,harris,0.5533980582524272,pre
2438,cloze-event,46,trump,0.44660194174757284,pre
2438,cloze-event,0,other,0,pre
2863,maze-event,64,trump,0.5981308411214953,pre
2863,maze-event,37,harris,0.34579439252336447,pre
2863,maze-event,6,other,0.056074766355140186,pre
1709,cloze-event,89,trump,0.5816993464052288,pre
1709,cloze-event,49,harris,0.3202614379084967,pre
1709,cloze-event,15,other,0.09803921568627451,pre
2406,spr-event,63,harris,0.6237623762376238,pre
2406,spr-event,38,trump,0.37623762376237624,pre
2406,spr-event,0,other,0,pre
1819,cloze-event,24,trump,0.24242424242424243,pre
1819,cloze-event,75,harris,0.7575757575757576,pre
1819,cloze-event,0,other,0,pre
1642,cloze-event,93,harris,0.9489795918367347,pre
1642,cloze-event,5,trump,0.05102040816326531,pre
1642,cloze-event,0,other,0,pre
2068,cloze-event,75,harris,0.6,pre
2068,cloze-event,50,trump,0.4,pre
2068,cloze-event,0,other,0,pre
1422,maze-event,54,harris,0.5454545454545454,pre
1422,maze-event,45,trump,0.45454545454545453,pre
1422,maze-event,0,other,0,pre
2180,spr-event,100,harris,1,pre
2180,spr-event,0,trump,0,pre
2180,spr-event,0,other,0,pre
2433,spr-event,70,trump,0.56,pre
2433,spr-event,55,harris,0.44,pre
2433,spr-event,0,other,0,pre
1558,spr-event,47,trump,0.47474747474747475,pre
1558,spr-event,52,harris,0.5252525252525253,pre
1558,spr-event,0,other,0,pre
2687,event-spr,50,harris,0.5,pre
2687,event-spr,50,trump,0.5,pre
2687,event-spr,0,other,0,pre
2232,cloze-event,39,trump,0.4431818181818182,pre
2232,cloze-event,49,harris,0.5568181818181818,pre
2232,cloze-event,0,other,0,pre
2413,cloze-event,25,harris,0.25,pre
2413,cloze-event,75,trump,0.75,pre
2413,cloze-event,0,other,0,pre
1835,spr-event,75,harris,0.7653061224489796,pre
1835,spr-event,23,trump,0.23469387755102042,pre
1835,spr-event,0,other,0,pre
1711,cloze-event,55,trump,0.55,pre
1711,cloze-event,45,harris,0.45,pre
1711,cloze-event,0,other,0,pre
2470,event-cloze,100,harris,1,pre
2470,event-cloze,0,trump,0,pre
2470,event-cloze,0,other,0,pre
2415,event-spr,36,trump,0.36,pre
2415,event-spr,58,harris,0.58,pre
2415,event-spr,6,other,0.06,pre
2838,cloze-event,100,trump,1,pre
2838,cloze-event,0,harris,0,pre
2838,cloze-event,0,other,0,pre
2498,cloze-event,36,harris,0.32727272727272727,pre
2498,cloze-event,66,trump,0.6,pre
2498,cloze-event,8,other,0.07272727272727272,pre
1668,event-cloze,24,harris,0.24242424242424243,pre
1668,event-cloze,75,trump,0.7575757575757576,pre
1668,event-cloze,0,other,0,pre
2635,event-cloze,51,trump,0.5151515151515151,pre
2635,event-cloze,48,harris,0.48484848484848486,pre
2635,event-cloze,0,other,0,pre
2698,spr-event,51,harris,0.5151515151515151,pre
2698,spr-event,48,trump,0.48484848484848486,pre
2698,spr-event,0,other,0,pre
2150,event-cloze,75,trump,0.5597014925373134,pre
2150,event-cloze,56,harris,0.417910447761194,pre
2150,event-cloze,3,other,0.022388059701492536,pre
1857,event-maze,67,trump,0.7052631578947368,pre
1857,event-maze,28,harris,0.29473684210526313,pre
1857,event-maze,0,other,0,pre
2586,maze-event,78,trump,0.5064935064935064,pre
2586,maze-event,45,harris,0.2922077922077922,pre
2586,maze-event,31,other,0.2012987012987013,pre
2037,spr-event,25,trump,0.25,pre
2037,spr-event,74,harris,0.74,pre
2037,spr-event,1,other,0.01,pre
1548,cloze-event,24,trump,0.24489795918367346,pre
1548,cloze-event,74,harris,0.7551020408163265,pre
1548,cloze-event,0,other,0,pre
1392,cloze-event,45,trump,0.45918367346938777,pre
1392,cloze-event,53,harris,0.5408163265306123,pre
1392,cloze-event,0,other,0,pre
2096,maze-event,96,trump,0.9320388349514563,pre
2096,maze-event,6,harris,0.05825242718446602,pre
2096,maze-event,1,other,0.009708737864077669,pre
2091,event-spr,63,harris,0.6176470588235294,pre
2091,event-spr,39,trump,0.38235294117647056,pre
2091,event-spr,0,other,0,pre
2758,maze-event,49,trump,0.48514851485148514,pre
2758,maze-event,52,harris,0.5148514851485149,pre
2758,maze-event,0,other,0,pre
2674,spr-event,24,harris,0.24742268041237114,pre
2674,spr-event,73,trump,0.7525773195876289,pre
2674,spr-event,0,other,0,pre
2759,cloze-event,15,trump,0.15306122448979592,pre
2759,cloze-event,83,harris,0.8469387755102041,pre
2759,cloze-event,0,other,0,pre
2395,event-cloze,0,trump,0,pre
2395,event-cloze,88,harris,0.8627450980392157,pre
2395,event-cloze,14,other,0.13725490196078433,pre
1783,event-maze,49,trump,0.5,pre
1783,event-maze,49,harris,0.5,pre
1783,event-maze,0,other,0,pre
2325,spr-event,79,harris,0.7523809523809524,pre
2325,spr-event,26,trump,0.24761904761904763,pre
2325,spr-event,0,other,0,pre
2541,maze-event,0,harris,0,pre
2541,maze-event,100,trump,1,pre
2541,maze-event,0,other,0,pre
2575,cloze-event,97,harris,0.7578125,pre
2575,cloze-event,26,trump,0.203125,pre
2575,cloze-event,5,other,0.0390625,pre
1491,maze-event,49,harris,0.494949494949495,pre
1491,maze-event,50,trump,0.5050505050505051,pre
1491,maze-event,0,other,0,pre
2172,spr-event,23,harris,0.20909090909090908,pre
2172,spr-event,86,trump,0.7818181818181819,pre
2172,spr-event,1,other,0.00909090909090909,pre
2093,event-maze,48,trump,0.48484848484848486,pre
2093,event-maze,51,harris,0.5151515151515151,pre
2093,event-maze,0,other,0,pre
2203,spr-event,52,harris,0.5148514851485149,pre
2203,spr-event,49,trump,0.48514851485148514,pre
2203,spr-event,0,other,0,pre
2618,event-cloze,23,trump,0.23469387755102042,pre
2618,event-cloze,75,harris,0.7653061224489796,pre
2618,event-cloze,0,other,0,pre
2956,spr-event,80,trump,0.6837606837606838,pre
2956,spr-event,28,harris,0.23931623931623933,pre
2956,spr-event,9,other,0.07692307692307693,pre
1746,cloze-event,77,harris,0.7549019607843137,pre
1746,cloze-event,25,trump,0.24509803921568626,pre
1746,cloze-event,0,other,0,pre
1985,spr-event,49,trump,0.494949494949495,pre
1985,spr-event,50,harris,0.5050505050505051,pre
1985,spr-event,0,other,0,pre
1958,event-maze,56,harris,0.5773195876288659,pre
1958,event-maze,41,trump,0.422680412371134,pre
1958,event-maze,0,other,0,pre
2463,spr-event,52,harris,0.5306122448979592,pre
2463,spr-event,46,trump,0.46938775510204084,pre
2463,spr-event,0,other,0,pre
2256,event-spr,25,trump,0.24752475247524752,pre
2256,event-spr,76,harris,0.7524752475247525,pre
2256,event-spr,0,other,0,pre
2226,event-cloze,63,trump,0.6237623762376238,pre
2226,event-cloze,38,harris,0.37623762376237624,pre
2226,event-cloze,0,other,0,pre
2549,spr-event,52,harris,0.37142857142857144,pre
2549,spr-event,88,trump,0.6285714285714286,pre
2549,spr-event,0,other,0,pre
2020,cloze-event,49,trump,0.4803921568627451,pre
2020,cloze-event,50,harris,0.49019607843137253,pre
2020,cloze-event,3,other,0.029411764705882353,pre
2723,event-spr,47,trump,0.4845360824742268,pre
2723,event-spr,50,harris,0.5154639175257731,pre
2723,event-spr,0,other,0,pre
2480,event-cloze,14,harris,0.0979020979020979,pre
2480,event-cloze,30,trump,0.2097902097902098,pre
2480,event-cloze,99,other,0.6923076923076923,pre
2807,cloze-event,40,harris,0.38461538461538464,pre
2807,cloze-event,64,trump,0.6153846153846154,pre
2807,cloze-event,0,other,0,pre
2290,spr-event,50,harris,0.49504950495049505,pre
2290,spr-event,51,trump,0.504950495049505,pre
2290,spr-event,0,other,0,pre
1542,maze-event,74,harris,0.7551020408163265,pre
1542,maze-event,24,trump,0.24489795918367346,pre
1542,maze-event,0,other,0,pre
2148,event-spr,36,trump,0.375,pre
2148,event-spr,60,harris,0.625,pre
2148,event-spr,0,other,0,pre
1932,event-cloze,95,harris,0.7364341085271318,pre
1932,event-cloze,2,trump,0.015503875968992248,pre
1932,event-cloze,32,other,0.24806201550387597,pre
1887,event-spr,42,trump,0.4117647058823529,pre
1887,event-spr,60,harris,0.5882352941176471,pre
1887,event-spr,0,other,0,pre
1416,event-spr,49,harris,0.5,pre
1416,event-spr,49,trump,0.5,pre
1416,event-spr,0,other,0,pre
2103,spr-event,70,trump,0.7,pre
2103,spr-event,26,harris,0.26,pre
2103,spr-event,4,other,0.04,pre
2224,event-cloze,11,harris,0.10476190476190476,pre
2224,event-cloze,94,trump,0.8952380952380953,pre
2224,event-cloze,0,other,0,pre
1497,spr-event,46,harris,0.46938775510204084,pre
1497,spr-event,47,trump,0.47959183673469385,pre
1497,spr-event,5,other,0.05102040816326531,pre
2899,spr-event,24,harris,0.24242424242424243,pre
2899,spr-event,75,trump,0.7575757575757576,pre
2899,spr-event,0,other,0,pre
2453,event-cloze,76,harris,0.7676767676767676,pre
2453,event-cloze,20,trump,0.20202020202020202,pre
2453,event-cloze,3,other,0.030303030303030304,pre
1390,maze-event,51,trump,0.5,pre
1390,maze-event,51,harris,0.5,pre
1390,maze-event,0,other,0,pre
2191,maze-event,46,trump,0.4339622641509434,pre
2191,maze-event,57,harris,0.5377358490566038,pre
2191,maze-event,3,other,0.02830188679245283,pre
2265,cloze-event,100,trump,0.6622516556291391,pre
2265,cloze-event,51,harris,0.33774834437086093,pre
2265,cloze-event,0,other,0,pre
1564,event-spr,100,trump,0.5747126436781609,pre
1564,event-spr,66,harris,0.3793103448275862,pre
1564,event-spr,8,other,0.04597701149425287,pre
2434,cloze-event,49,harris,0.5568181818181818,pre
2434,cloze-event,39,trump,0.4431818181818182,pre
2434,cloze-event,0,other,0,pre
1440,spr-event,91,harris,0.8921568627450981,pre
1440,spr-event,11,trump,0.10784313725490197,pre
1440,spr-event,0,other,0,pre
2075,cloze-event,42,harris,0.4158415841584158,pre
2075,cloze-event,58,trump,0.5742574257425742,pre
2075,cloze-event,1,other,0.009900990099009901,pre
2663,spr-event,63,trump,0.41721854304635764,pre
2663,spr-event,87,harris,0.5761589403973509,pre
2663,spr-event,1,other,0.006622516556291391,pre
2769,spr-event,46,harris,0.46464646464646464,pre
2769,spr-event,53,trump,0.5353535353535354,pre
2769,spr-event,0,other,0,pre
2659,cloze-event,24,harris,0.24242424242424243,pre
2659,cloze-event,75,trump,0.7575757575757576,pre
2659,cloze-event,0,other,0,pre
2679,cloze-event,63,harris,0.6363636363636364,pre
2679,cloze-event,36,trump,0.36363636363636365,pre
2679,cloze-event,0,other,0,pre
2890,spr-event,2,harris,0.0196078431372549,pre
2890,spr-event,100,trump,0.9803921568627451,pre
2890,spr-event,0,other,0,pre
1648,spr-event,57,harris,0.5588235294117647,pre
1648,spr-event,45,trump,0.4411764705882353,pre
1648,spr-event,0,other,0,pre
2655,event-spr,24,harris,0.22429906542056074,pre
2655,event-spr,83,trump,0.7757009345794392,pre
2655,event-spr,0,other,0,pre
1963,event-spr,25,trump,0.24752475247524752,pre
1963,event-spr,76,harris,0.7524752475247525,pre
1963,event-spr,0,other,0,pre
2671,maze-event,100,trump,0.9900990099009901,pre
2671,maze-event,1,harris,0.009900990099009901,pre
2671,maze-event,0,other,0,pre
1660,spr-event,49,harris,0.494949494949495,pre
1660,spr-event,50,trump,0.5050505050505051,pre
1660,spr-event,0,other,0,pre
2491,spr-event,100,harris,1,pre
2491,spr-event,0,trump,0,pre
2491,spr-event,0,other,0,pre
2238,maze-event,12,harris,0.12121212121212122,pre
2238,maze-event,87,trump,0.8787878787878788,pre
2238,maze-event,0,other,0,pre
2081,cloze-event,49,trump,0.48514851485148514,pre
2081,cloze-event,50,harris,0.49504950495049505,pre
2081,cloze-event,2,other,0.019801980198019802,pre
2260,spr-event,50,harris,0.5050505050505051,pre
2260,spr-event,49,trump,0.494949494949495,pre
2260,spr-event,0,other,0,pre
1970,spr-event,32,trump,0.32,pre
1970,spr-event,68,harris,0.68,pre
1970,spr-event,0,other,0,pre
1986,maze-event,49,harris,0.5,pre
1986,maze-event,49,trump,0.5,pre
1986,maze-event,0,other,0,pre
1437,spr-event,38,trump,0.37254901960784315,pre
1437,spr-event,64,harris,0.6274509803921569,pre
1437,spr-event,0,other,0,pre
2308,event-cloze,91,trump,0.91,pre
2308,event-cloze,9,harris,0.09,pre
2308,event-cloze,0,other,0,pre
2418,spr-event,73,trump,0.7373737373737373,pre
2418,spr-event,26,harris,0.26262626262626265,pre
2418,spr-event,0,other,0,pre
